User_ID,Age,Gender,Location_ID,Location_Name,Category,Rating,Review,Visit_Date,Duration,Activity,Companions,Accommodation,Price_Range,Local_Cuisine_Rating,Weather_Preference,Transport,Is_Family_Friendly,Language_Barrier,Budget,Recommend
365,38,Other,1430,Great Wall of China,Adventure,4,Too crowded,2024-03-10,9.4,Shopping,0,Resort,Low,3,Cool,Car,0,0,3000,0
418,30,Female,1467,Great Wall of China,Urban,4,Loved the architecture,2022-09-15,9.2,Dining,3,Airbnb,Medium,4,Warm,Public Transport,0,0,1000,1
562,55,Female,1212,Machu Picchu,Urban,1,Not worth the visit,2023-11-09,6.1,Photography,0,Airbnb,High,1,Moderate,Car,1,0,5000,1
907,56,Other,1035,Grand Canyon,Historical,2,Breathtaking experience,2022-10-06,6.4,Sightseeing,0,Airbnb,Medium,3,Warm,Bike,0,1,5000,1
139,38,Female,1918,Eiffel Tower,Urban,2,Amazing view,2024-04-19,2.8,Hiking,5,Resort,Low,5,Moderate,Public Transport,1,1,2000,1
318,41,Other,1397,Grand Canyon,Historical,5,Too crowded,2022-07-28,5.2,Sightseeing,5,Airbnb,High,3,Cool,Public Transport,1,1,3000,1
435,44,Other,1999,Great Wall of China,Adventure,2,Breathtaking experience,2023-02-09,7.6,Photography,5,Hotel,Medium,4,Warm,Public Transport,0,0,3000,0
990,32,Other,1757,Eiffel Tower,Urban,1,Amazing view,2020-01-12,9.7,Shopping,5,Resort,Medium,3,Moderate,Taxi,0,0,2000,0
757,48,Female,1454,Eiffel Tower,Historical,3,Amazing view,2022-12-02,9.2,Shopping,5,Hotel,Low,2,Warm,Car,0,1,5000,0
683,24,Other,1060,Eiffel Tower,Adventure,2,Amazing view,2020-12-14,9.4,Hiking,2,Airbnb,Low,2,Cool,Car,1,0,1500,0
538,38,Male,1237,Great Wall of China,Adventure,5,Loved the architecture,2020-07-20,8.6,Sightseeing,2,Hotel,Low,4,Cool,Public Transport,1,1,1000,0
387,58,Other,1033,Eiffel Tower,Urban,5,Loved the architecture,2024-03-12,8.6,Shopping,0,Hotel,Low,2,Warm,Car,1,1,500,1
560,21,Other,1153,Great Wall of China,Nature,1,Loved the architecture,2023-08-10,6.5,Hiking,4,Resort,High,5,Cool,Taxi,0,1,5000,1
190,43,Male,1506,Taj Mahal,Historical,1,Not worth the visit,2020-10-23,9.9,Sightseeing,4,Resort,Low,4,Moderate,Car,0,1,500,1
957,60,Female,1073,Machu Picchu,Adventure,4,Amazing view,2023-01-19,6.8,Shopping,2,Guesthouse,Low,5,Moderate,Walking,0,0,1000,0
572,26,Female,1014,Grand Canyon,Historical,1,Not worth the visit,2024-05-04,8.4,Shopping,0,Guesthouse,Low,5,Cool,Walking,0,0,1500,1
863,57,Other,1569,Eiffel Tower,Historical,5,Amazing view,2022-04-04,6.7,Photography,4,Hostel,Low,5,Cool,Public Transport,0,0,500,1
963,41,Other,1224,Great Wall of China,Urban,5,Too crowded,2021-05-06,3.3,Sightseeing,3,Hotel,Medium,3,Warm,Car,1,1,5000,1
581,36,Female,1970,Great Wall of China,Adventure,1,Too crowded,2021-01-06,9.0,Photography,4,Airbnb,High,1,Moderate,Car,0,0,3000,1
171,40,Male,1208,Machu Picchu,Nature,5,Too crowded,2022-02-21,4.7,Sightseeing,2,Airbnb,Medium,3,Cool,Bike,1,1,5000,0
345,63,Male,1725,Machu Picchu,Historical,4,Loved the architecture,2021-04-22,1.1,Dining,2,Hotel,Low,3,Warm,Public Transport,1,0,1000,0
109,54,Female,1478,Grand Canyon,Adventure,4,Breathtaking experience,2021-12-07,7.4,Dining,1,Resort,Low,5,Moderate,Walking,0,1,500,1
633,23,Female,1453,Taj Mahal,Urban,1,Amazing view,2022-08-19,8.7,Dining,0,Hotel,Medium,1,Warm,Public Transport,0,0,5000,0
981,53,Other,1933,Machu Picchu,Urban,2,Not worth the visit,2021-08-29,7.1,Photography,4,Hostel,Low,2,Cool,Walking,0,0,500,1
738,35,Other,1339,Machu Picchu,Adventure,2,Too crowded,2020-12-11,1.1,Dining,3,Airbnb,Medium,3,Warm,Taxi,1,1,1000,0
215,18,Male,1994,Eiffel Tower,Urban,1,Too crowded,2023-05-18,7.3,Dining,5,Guesthouse,Medium,4,Cool,Bike,1,0,5000,1
550,36,Female,1029,Taj Mahal,Nature,3,Breathtaking experience,2022-01-05,7.2,Sightseeing,2,Hostel,High,3,Moderate,Bike,0,1,1500,1
156,26,Female,1948,Great Wall of China,Urban,2,Breathtaking experience,2023-05-05,7.3,Photography,2,Airbnb,High,1,Cool,Walking,0,0,1000,1
155,49,Male,1061,Eiffel Tower,Urban,2,Breathtaking experience,2021-08-28,1.2,Photography,5,Airbnb,High,3,Cool,Taxi,0,0,5000,1
862,68,Other,1708,Taj Mahal,Urban,4,Breathtaking experience,2020-07-25,9.8,Dining,1,Hostel,Low,1,Cool,Taxi,0,0,3000,0
426,68,Male,1221,Taj Mahal,Urban,3,Breathtaking experience,2021-04-21,1.7,Hiking,5,Resort,High,5,Moderate,Public Transport,1,0,500,0
119,58,Female,1163,Grand Canyon,Urban,1,Breathtaking experience,2024-08-27,3.9,Sightseeing,5,Resort,Low,2,Cool,Car,0,0,1000,0
568,48,Female,1166,Taj Mahal,Nature,3,Too crowded,2021-08-21,6.7,Hiking,4,Hostel,Low,3,Cool,Bike,0,1,500,0
478,60,Other,1021,Grand Canyon,Adventure,2,Not worth the visit,2023-09-01,4.1,Shopping,4,Resort,High,2,Moderate,Public Transport,0,1,1000,0
120,62,Other,1564,Grand Canyon,Historical,4,Too crowded,2022-12-10,3.1,Photography,4,Hostel,Low,4,Moderate,Car,1,1,1500,0
958,67,Other,1603,Grand Canyon,Adventure,2,Breathtaking experience,2024-01-15,5.8,Photography,0,Resort,High,2,Warm,Public Transport,1,0,1000,0
203,44,Male,1370,Taj Mahal,Adventure,2,Too crowded,2023-10-04,1.1,Dining,2,Hostel,High,5,Moderate,Taxi,1,0,1000,0
377,68,Female,1652,Machu Picchu,Historical,2,Loved the architecture,2022-09-05,1.6,Hiking,3,Resort,Low,2,Cool,Walking,1,1,3000,1
988,27,Other,1692,Grand Canyon,Adventure,4,Too crowded,2023-12-25,9.7,Sightseeing,5,Resort,Low,2,Moderate,Car,0,0,500,0
373,50,Female,1336,Eiffel Tower,Nature,2,Amazing view,2020-07-26,8.4,Dining,4,Guesthouse,Medium,3,Cool,Walking,1,1,500,0
643,48,Female,1410,Taj Mahal,Historical,5,Too crowded,2021-02-04,1.3,Photography,5,Guesthouse,Low,2,Moderate,Taxi,1,0,500,1
997,67,Female,1393,Machu Picchu,Urban,3,Too crowded,2021-07-02,1.7,Shopping,5,Hotel,Medium,4,Cool,Car,1,1,1500,0
866,18,Female,1896,Taj Mahal,Nature,4,Amazing view,2023-12-31,1.8,Shopping,4,Hotel,Medium,4,Warm,Walking,0,1,1000,0
822,30,Other,1222,Taj Mahal,Nature,2,Breathtaking experience,2022-02-24,9.1,Sightseeing,4,Hotel,High,4,Moderate,Walking,1,0,1500,1
301,34,Female,1891,Great Wall of China,Urban,1,Not worth the visit,2022-12-11,9.7,Sightseeing,1,Resort,Low,5,Moderate,Walking,1,1,1500,0
564,33,Female,1996,Grand Canyon,Historical,4,Amazing view,2022-04-08,9.3,Shopping,4,Resort,Medium,2,Warm,Car,0,1,3000,0
343,30,Female,1303,Machu Picchu,Adventure,5,Too crowded,2020-01-16,5.2,Hiking,0,Guesthouse,Low,2,Warm,Public Transport,1,0,2000,1
871,37,Other,1835,Taj Mahal,Historical,4,Breathtaking experience,2022-03-12,7.1,Shopping,4,Hostel,High,5,Moderate,Taxi,1,1,5000,0
881,54,Other,1381,Taj Mahal,Adventure,5,Not worth the visit,2024-02-10,4.0,Sightseeing,5,Resort,Low,3,Moderate,Walking,0,0,2000,1
862,32,Male,1888,Taj Mahal,Urban,1,Too crowded,2021-06-17,8.1,Dining,1,Resort,Medium,5,Moderate,Bike,0,0,5000,1
970,18,Male,1536,Taj Mahal,Urban,1,Loved the architecture,2020-04-07,5.3,Photography,1,Guesthouse,High,4,Warm,Walking,1,1,2000,1
767,42,Female,1318,Machu Picchu,Adventure,2,Too crowded,2021-09-25,6.8,Sightseeing,0,Guesthouse,High,3,Warm,Public Transport,1,0,1000,1
116,66,Male,1511,Eiffel Tower,Adventure,5,Not worth the visit,2020-10-15,7.5,Shopping,1,Resort,High,2,Cool,Car,0,0,1000,0
819,29,Other,1773,Grand Canyon,Adventure,2,Amazing view,2023-06-28,7.6,Hiking,4,Hotel,High,5,Cool,Taxi,1,0,500,0
318,66,Female,1248,Eiffel Tower,Adventure,5,Loved the architecture,2021-03-02,7.3,Dining,3,Hostel,Medium,2,Warm,Taxi,0,0,500,1
764,32,Female,1682,Machu Picchu,Nature,3,Not worth the visit,2020-07-04,8.5,Shopping,2,Airbnb,Low,5,Warm,Walking,0,0,500,0
662,66,Female,1195,Taj Mahal,Historical,1,Amazing view,2024-07-11,9.2,Photography,1,Hotel,Medium,2,Cool,Walking,0,1,5000,0
149,19,Male,1132,Grand Canyon,Historical,3,Not worth the visit,2024-06-29,2.4,Photography,3,Guesthouse,High,4,Cool,Car,0,0,3000,1
704,48,Female,1884,Great Wall of China,Nature,5,Loved the architecture,2021-11-06,3.4,Hiking,3,Resort,High,4,Warm,Taxi,1,1,3000,1
660,45,Male,1392,Grand Canyon,Nature,5,Not worth the visit,2020-09-26,5.1,Photography,2,Airbnb,Medium,1,Warm,Bike,1,0,1000,0
548,63,Male,1283,Taj Mahal,Historical,2,Amazing view,2023-06-01,5.2,Photography,5,Hostel,Low,5,Moderate,Taxi,1,0,5000,0
712,19,Female,1453,Machu Picchu,Historical,2,Too crowded,2021-03-25,1.9,Dining,1,Guesthouse,Medium,1,Moderate,Taxi,0,1,500,1
295,54,Other,1149,Machu Picchu,Nature,5,Amazing view,2024-03-25,9.1,Shopping,4,Airbnb,Medium,3,Cool,Bike,1,1,500,1
318,21,Female,1229,Eiffel Tower,Nature,5,Too crowded,2023-01-09,5.3,Sightseeing,0,Guesthouse,Medium,1,Moderate,Taxi,1,0,2000,0
443,55,Other,1673,Taj Mahal,Adventure,4,Not worth the visit,2020-12-31,4.6,Dining,3,Guesthouse,Low,1,Warm,Taxi,1,1,2000,1
275,20,Female,1549,Great Wall of China,Historical,2,Breathtaking experience,2024-06-20,1.8,Dining,2,Guesthouse,Low,3,Warm,Public Transport,0,0,1500,0
795,48,Female,1984,Grand Canyon,Nature,5,Breathtaking experience,2021-11-18,2.2,Sightseeing,0,Hostel,Low,2,Moderate,Walking,1,0,500,0
760,49,Male,1490,Eiffel Tower,Nature,1,Too crowded,2023-03-29,5.8,Sightseeing,4,Guesthouse,Medium,2,Warm,Walking,1,1,1500,0
963,24,Other,1031,Grand Canyon,Urban,4,Not worth the visit,2021-08-21,4.1,Hiking,0,Guesthouse,High,5,Cool,Walking,0,1,5000,0
675,67,Other,1673,Grand Canyon,Adventure,3,Not worth the visit,2022-08-13,7.4,Photography,0,Resort,Medium,4,Moderate,Bike,0,0,2000,1
819,62,Male,1221,Eiffel Tower,Adventure,2,Loved the architecture,2023-08-19,9.8,Photography,1,Hotel,Medium,5,Moderate,Public Transport,1,1,3000,0
480,51,Female,1527,Great Wall of China,Historical,3,Amazing view,2020-06-30,7.6,Photography,4,Resort,High,2,Cool,Public Transport,1,1,1000,0
304,33,Male,1423,Machu Picchu,Urban,2,Not worth the visit,2020-07-13,8.1,Dining,0,Airbnb,Medium,1,Cool,Walking,1,1,3000,0
166,43,Other,1411,Taj Mahal,Nature,4,Too crowded,2023-12-24,4.8,Dining,4,Resort,Medium,3,Moderate,Car,0,0,1000,0
820,44,Female,1044,Taj Mahal,Adventure,2,Not worth the visit,2020-01-29,6.5,Shopping,3,Airbnb,High,4,Moderate,Public Transport,0,0,500,1
126,40,Male,1258,Taj Mahal,Adventure,2,Breathtaking experience,2020-04-13,3.8,Hiking,5,Guesthouse,Low,4,Cool,Walking,1,1,1000,1
593,27,Female,1734,Eiffel Tower,Adventure,2,Loved the architecture,2023-02-15,5.8,Dining,0,Hostel,High,5,Cool,Taxi,0,0,2000,0
938,67,Other,1324,Eiffel Tower,Urban,5,Amazing view,2023-08-14,8.2,Dining,0,Resort,Medium,3,Warm,Taxi,1,1,1000,1
349,43,Female,1060,Great Wall of China,Urban,3,Breathtaking experience,2020-03-21,2.3,Hiking,2,Resort,High,5,Cool,Car,1,1,5000,1
320,24,Male,1217,Machu Picchu,Historical,5,Not worth the visit,2022-01-03,4.8,Photography,0,Guesthouse,High,5,Warm,Car,0,1,5000,1
469,23,Male,1030,Machu Picchu,Urban,2,Amazing view,2021-10-14,5.6,Shopping,0,Airbnb,Medium,4,Moderate,Taxi,0,0,5000,0
613,45,Female,1955,Eiffel Tower,Historical,2,Not worth the visit,2022-07-23,9.1,Shopping,1,Hotel,Medium,1,Moderate,Bike,1,1,500,1
617,46,Female,1095,Eiffel Tower,Historical,3,Amazing view,2022-10-05,6.5,Hiking,2,Airbnb,Low,2,Warm,Taxi,0,0,500,0
949,42,Female,1956,Eiffel Tower,Adventure,5,Not worth the visit,2023-05-08,7.4,Sightseeing,4,Resort,Low,5,Warm,Car,0,0,3000,1
279,64,Female,1591,Taj Mahal,Nature,2,Breathtaking experience,2023-07-31,1.5,Shopping,3,Resort,High,4,Cool,Car,0,0,500,1
979,26,Other,1429,Machu Picchu,Adventure,5,Too crowded,2023-03-04,9.2,Sightseeing,1,Airbnb,High,1,Cool,Bike,1,0,2000,0
239,68,Female,1509,Eiffel Tower,Adventure,5,Not worth the visit,2021-11-02,6.0,Dining,3,Airbnb,Medium,2,Warm,Walking,0,1,5000,1
630,18,Female,1249,Grand Canyon,Urban,5,Loved the architecture,2022-09-26,6.7,Hiking,1,Hostel,High,1,Warm,Taxi,1,0,3000,0
869,21,Other,1143,Great Wall of China,Adventure,1,Not worth the visit,2020-05-13,5.7,Hiking,2,Hostel,Medium,4,Warm,Public Transport,1,0,500,1
100,30,Female,1611,Grand Canyon,Historical,4,Amazing view,2022-02-11,4.1,Photography,4,Resort,Medium,3,Warm,Car,1,1,1000,1
170,44,Female,1645,Grand Canyon,Historical,4,Amazing view,2021-09-13,8.4,Hiking,2,Hostel,Medium,1,Cool,Bike,0,1,3000,0
630,28,Female,1269,Taj Mahal,Urban,5,Too crowded,2023-09-19,4.6,Photography,4,Hotel,Medium,3,Warm,Taxi,1,0,500,0
115,56,Female,1620,Machu Picchu,Nature,2,Amazing view,2020-09-29,2.6,Photography,5,Guesthouse,High,3,Warm,Walking,1,0,1000,0
689,41,Other,1425,Grand Canyon,Nature,2,Not worth the visit,2022-03-26,9.6,Sightseeing,1,Airbnb,Medium,1,Warm,Walking,0,0,500,1
152,47,Other,1008,Taj Mahal,Adventure,4,Amazing view,2023-10-28,4.7,Sightseeing,0,Hostel,High,5,Moderate,Public Transport,1,0,500,0
462,30,Other,1804,Great Wall of China,Historical,2,Too crowded,2023-09-12,7.7,Sightseeing,0,Guesthouse,High,1,Cool,Bike,0,0,3000,0
891,56,Female,1622,Taj Mahal,Nature,1,Not worth the visit,2021-03-07,2.7,Photography,3,Airbnb,Low,3,Warm,Car,1,0,5000,0
951,37,Female,1713,Great Wall of China,Nature,3,Too crowded,2020-08-06,7.9,Dining,2,Hostel,High,1,Warm,Public Transport,0,0,5000,1
441,53,Other,1194,Taj Mahal,Adventure,5,Too crowded,2021-06-24,6.2,Shopping,4,Guesthouse,High,3,Cool,Walking,0,0,1000,1
484,30,Male,1123,Taj Mahal,Urban,4,Breathtaking experience,2022-06-17,5.9,Sightseeing,1,Airbnb,High,5,Cool,Taxi,0,0,500,0
968,18,Male,1940,Machu Picchu,Nature,4,Breathtaking experience,2021-07-19,1.8,Shopping,0,Guesthouse,High,2,Moderate,Walking,0,0,2000,1
890,51,Other,1424,Grand Canyon,Nature,3,Not worth the visit,2023-06-19,5.9,Photography,3,Hotel,Low,4,Moderate,Public Transport,0,0,1500,0
827,54,Female,1017,Grand Canyon,Nature,5,Amazing view,2020-12-26,5.6,Photography,5,Resort,Medium,5,Moderate,Bike,1,0,1000,1
418,21,Female,1055,Great Wall of China,Adventure,3,Breathtaking experience,2024-08-06,3.9,Sightseeing,5,Resort,High,2,Moderate,Bike,0,0,1500,0
316,36,Male,1743,Grand Canyon,Urban,5,Breathtaking experience,2024-02-17,6.1,Shopping,1,Airbnb,Low,1,Cool,Car,1,1,1000,1
904,62,Female,1714,Eiffel Tower,Urban,4,Amazing view,2020-10-01,7.3,Shopping,3,Hostel,Medium,3,Moderate,Car,0,0,5000,1
830,66,Male,1956,Great Wall of China,Urban,1,Amazing view,2021-09-09,6.7,Photography,2,Hostel,Medium,4,Cool,Walking,0,1,3000,1
338,69,Male,1359,Eiffel Tower,Historical,5,Too crowded,2020-12-30,1.1,Photography,5,Airbnb,Low,5,Moderate,Car,1,0,3000,0
482,66,Male,1338,Eiffel Tower,Urban,4,Amazing view,2020-12-18,2.9,Shopping,5,Hotel,High,5,Moderate,Car,1,1,1000,1
397,61,Female,1998,Grand Canyon,Nature,1,Amazing view,2021-01-23,6.9,Photography,2,Hotel,High,5,Moderate,Bike,1,1,1500,0
114,64,Female,1428,Great Wall of China,Nature,3,Loved the architecture,2020-12-22,4.6,Shopping,1,Hostel,Low,1,Moderate,Bike,1,1,1000,1
342,45,Other,1468,Machu Picchu,Urban,4,Breathtaking experience,2023-02-22,7.8,Shopping,0,Airbnb,Medium,4,Cool,Taxi,1,1,500,1
266,56,Male,1372,Machu Picchu,Adventure,5,Amazing view,2023-01-10,2.7,Dining,5,Hostel,High,4,Cool,Bike,1,1,5000,0
307,20,Female,1236,Grand Canyon,Nature,4,Not worth the visit,2022-08-04,2.4,Photography,1,Airbnb,Low,4,Cool,Bike,1,0,500,0
832,59,Female,1973,Eiffel Tower,Adventure,4,Loved the architecture,2024-02-21,9.9,Sightseeing,4,Guesthouse,Low,5,Warm,Taxi,1,0,500,1
915,18,Other,1756,Grand Canyon,Adventure,3,Not worth the visit,2024-03-30,4.6,Photography,1,Guesthouse,Low,3,Moderate,Walking,1,1,1500,0
922,45,Male,1075,Taj Mahal,Historical,4,Loved the architecture,2024-08-05,3.9,Sightseeing,0,Airbnb,High,4,Warm,Bike,1,0,1000,1
511,62,Female,1825,Grand Canyon,Urban,1,Too crowded,2022-05-21,2.5,Photography,3,Airbnb,Low,1,Warm,Public Transport,1,0,3000,0
571,45,Female,1873,Eiffel Tower,Historical,2,Amazing view,2022-08-12,5.9,Photography,0,Guesthouse,High,5,Cool,Public Transport,0,0,3000,0
222,67,Female,1121,Grand Canyon,Historical,1,Too crowded,2023-06-11,6.5,Sightseeing,3,Hotel,Medium,5,Warm,Bike,1,1,1500,0
763,48,Male,1969,Grand Canyon,Nature,1,Too crowded,2023-06-15,2.5,Shopping,2,Hotel,High,5,Warm,Public Transport,0,0,500,0
701,24,Male,1215,Eiffel Tower,Historical,3,Not worth the visit,2020-12-15,8.1,Dining,3,Resort,High,1,Cool,Taxi,1,0,1000,1
508,44,Female,1389,Machu Picchu,Adventure,4,Loved the architecture,2024-07-16,3.6,Photography,2,Resort,Low,1,Warm,Car,1,1,1000,1
613,58,Male,1532,Eiffel Tower,Historical,1,Not worth the visit,2023-03-31,6.3,Photography,4,Hotel,High,1,Warm,Taxi,0,0,1000,0
575,23,Male,1383,Grand Canyon,Historical,1,Breathtaking experience,2021-03-30,2.1,Dining,5,Hotel,Low,1,Cool,Taxi,1,0,500,0
465,26,Female,1948,Taj Mahal,Adventure,2,Breathtaking experience,2021-05-08,9.7,Dining,3,Airbnb,High,2,Warm,Taxi,0,0,1500,0
147,51,Female,1999,Taj Mahal,Adventure,1,Loved the architecture,2022-01-29,2.1,Sightseeing,5,Resort,Medium,3,Moderate,Taxi,1,1,2000,0
881,52,Male,1636,Taj Mahal,Nature,1,Not worth the visit,2023-07-11,3.6,Dining,2,Airbnb,Low,5,Warm,Walking,0,1,3000,0
216,49,Male,1049,Great Wall of China,Urban,1,Too crowded,2024-09-07,8.8,Sightseeing,5,Resort,Medium,4,Warm,Walking,0,1,1000,1
636,48,Male,1269,Great Wall of China,Historical,2,Not worth the visit,2020-03-03,3.4,Dining,3,Guesthouse,Low,4,Warm,Taxi,1,0,2000,0
140,20,Female,1775,Grand Canyon,Historical,1,Not worth the visit,2023-11-09,2.0,Shopping,5,Airbnb,High,2,Cool,Bike,0,0,500,0
122,23,Male,1531,Taj Mahal,Adventure,2,Amazing view,2024-09-03,7.7,Sightseeing,5,Guesthouse,Low,4,Warm,Public Transport,1,0,1500,1
105,49,Male,1345,Great Wall of China,Nature,4,Loved the architecture,2024-08-31,1.3,Shopping,1,Hotel,Low,3,Cool,Public Transport,1,0,2000,1
255,21,Female,1495,Great Wall of China,Adventure,2,Not worth the visit,2020-02-07,6.0,Shopping,2,Hotel,High,3,Cool,Bike,1,0,1000,1
240,55,Female,1785,Great Wall of China,Nature,3,Loved the architecture,2022-09-10,5.4,Shopping,0,Resort,High,4,Cool,Taxi,1,0,1000,0
660,68,Male,1147,Grand Canyon,Adventure,2,Too crowded,2024-07-28,9.4,Photography,1,Hostel,Low,2,Cool,Walking,1,0,1000,0
905,62,Other,1007,Grand Canyon,Historical,4,Breathtaking experience,2023-11-18,1.2,Sightseeing,2,Airbnb,High,5,Warm,Taxi,1,1,3000,0
551,47,Female,1693,Eiffel Tower,Nature,1,Amazing view,2021-03-19,1.3,Photography,2,Resort,High,2,Moderate,Walking,0,0,3000,1
571,62,Female,1292,Machu Picchu,Adventure,5,Not worth the visit,2021-10-29,4.3,Photography,0,Guesthouse,Low,1,Moderate,Walking,0,0,2000,1
669,41,Other,1373,Taj Mahal,Nature,2,Loved the architecture,2024-04-06,6.4,Photography,1,Resort,Low,2,Moderate,Taxi,0,0,2000,0
172,54,Female,1059,Great Wall of China,Nature,5,Breathtaking experience,2020-03-04,5.7,Hiking,5,Guesthouse,Low,5,Moderate,Public Transport,0,0,5000,0
936,40,Male,1434,Machu Picchu,Historical,2,Amazing view,2020-09-24,8.9,Dining,2,Guesthouse,Low,2,Warm,Walking,0,0,1500,1
959,42,Other,1762,Eiffel Tower,Historical,2,Breathtaking experience,2024-01-07,2.0,Hiking,4,Guesthouse,Low,4,Cool,Car,0,1,500,0
537,61,Other,1628,Eiffel Tower,Nature,5,Too crowded,2021-11-09,8.2,Photography,4,Guesthouse,Medium,3,Warm,Public Transport,1,0,1500,0
730,55,Female,1160,Taj Mahal,Adventure,2,Too crowded,2024-08-11,4.8,Shopping,2,Hostel,Medium,2,Cool,Bike,0,0,2000,1
132,58,Female,1757,Taj Mahal,Historical,1,Amazing view,2024-04-28,1.2,Shopping,4,Airbnb,High,3,Warm,Taxi,0,0,1000,1
896,52,Female,1738,Taj Mahal,Urban,1,Breathtaking experience,2024-01-29,8.9,Dining,2,Hostel,Medium,4,Moderate,Public Transport,1,0,3000,0
505,53,Male,1052,Taj Mahal,Nature,5,Not worth the visit,2023-08-18,7.2,Sightseeing,1,Hostel,High,3,Warm,Public Transport,0,0,5000,0
454,21,Other,1070,Grand Canyon,Nature,1,Not worth the visit,2023-03-02,2.0,Shopping,3,Guesthouse,High,2,Moderate,Bike,0,0,500,1
358,37,Female,1804,Eiffel Tower,Historical,2,Amazing view,2024-06-05,8.7,Hiking,0,Guesthouse,High,3,Cool,Taxi,0,1,500,1
706,59,Other,1838,Eiffel Tower,Adventure,1,Loved the architecture,2020-11-12,8.6,Sightseeing,1,Guesthouse,Low,4,Cool,Public Transport,1,0,1500,1
816,46,Female,1684,Great Wall of China,Historical,1,Loved the architecture,2022-01-06,8.2,Photography,2,Resort,Low,2,Cool,Taxi,1,0,2000,0
873,64,Other,1394,Machu Picchu,Nature,1,Too crowded,2021-05-30,4.3,Dining,1,Guesthouse,Medium,1,Cool,Car,1,0,3000,1
749,57,Male,1421,Grand Canyon,Urban,4,Too crowded,2023-03-15,6.5,Dining,4,Resort,Medium,4,Cool,Bike,0,1,3000,1
577,33,Male,1196,Great Wall of China,Historical,4,Too crowded,2020-09-09,8.9,Photography,5,Hostel,Medium,2,Moderate,Taxi,0,1,500,1
653,25,Male,1186,Great Wall of China,Adventure,2,Loved the architecture,2022-02-19,6.4,Sightseeing,1,Hotel,Medium,5,Cool,Walking,1,1,3000,1
477,43,Male,1764,Grand Canyon,Adventure,2,Loved the architecture,2021-10-09,2.9,Shopping,1,Airbnb,Low,5,Warm,Walking,1,0,2000,0
226,23,Other,1263,Great Wall of China,Adventure,1,Amazing view,2023-03-22,9.7,Photography,2,Hotel,Medium,5,Moderate,Car,0,0,5000,0
728,52,Male,1531,Machu Picchu,Historical,2,Loved the architecture,2023-12-02,5.3,Sightseeing,4,Resort,Medium,3,Cool,Car,0,1,500,0
923,47,Female,1822,Machu Picchu,Nature,1,Not worth the visit,2022-04-01,3.4,Sightseeing,0,Airbnb,High,5,Warm,Walking,0,1,3000,1
288,50,Female,1114,Grand Canyon,Historical,4,Not worth the visit,2020-03-13,9.7,Sightseeing,0,Guesthouse,High,5,Moderate,Bike,1,0,2000,1
227,46,Other,1173,Grand Canyon,Adventure,1,Breathtaking experience,2023-03-02,7.3,Shopping,3,Resort,Medium,3,Cool,Car,0,0,1500,0
819,29,Female,1022,Great Wall of China,Nature,3,Not worth the visit,2023-11-12,6.6,Shopping,4,Guesthouse,Medium,3,Warm,Public Transport,1,0,5000,0
280,43,Other,1991,Eiffel Tower,Nature,3,Too crowded,2020-02-06,8.0,Shopping,2,Airbnb,Medium,1,Moderate,Bike,0,0,1000,1
647,46,Female,1958,Machu Picchu,Historical,5,Amazing view,2024-04-13,5.5,Shopping,1,Resort,Low,4,Moderate,Car,1,1,2000,1
324,31,Female,1803,Grand Canyon,Adventure,5,Amazing view,2022-06-13,4.5,Hiking,0,Resort,Low,3,Moderate,Bike,0,0,1000,1
657,50,Male,1252,Eiffel Tower,Urban,1,Loved the architecture,2021-10-08,9.0,Hiking,4,Guesthouse,Medium,2,Cool,Taxi,0,1,3000,0
697,32,Female,1033,Eiffel Tower,Historical,1,Too crowded,2022-04-29,5.7,Shopping,4,Guesthouse,Low,1,Warm,Walking,1,1,5000,1
845,51,Female,1918,Eiffel Tower,Adventure,3,Loved the architecture,2020-06-25,1.1,Photography,5,Resort,High,3,Cool,Walking,1,1,5000,1
273,59,Other,1034,Great Wall of China,Adventure,4,Too crowded,2024-01-09,3.1,Hiking,4,Airbnb,High,2,Warm,Car,0,1,1500,1
212,37,Male,1858,Machu Picchu,Adventure,2,Breathtaking experience,2020-07-26,4.2,Dining,3,Hostel,High,3,Moderate,Walking,1,0,500,0
220,32,Male,1927,Eiffel Tower,Nature,5,Not worth the visit,2023-08-21,3.0,Sightseeing,4,Airbnb,Medium,5,Warm,Bike,0,0,1500,1
351,70,Male,1948,Eiffel Tower,Nature,2,Loved the architecture,2020-03-03,7.7,Dining,3,Guesthouse,High,4,Cool,Walking,1,1,5000,0
719,46,Female,1059,Taj Mahal,Nature,3,Not worth the visit,2023-05-19,9.8,Dining,2,Guesthouse,Medium,2,Warm,Walking,1,0,5000,0
656,61,Male,1019,Eiffel Tower,Urban,2,Too crowded,2022-11-23,7.7,Dining,5,Resort,Medium,2,Moderate,Bike,0,1,1500,1
243,57,Male,1096,Great Wall of China,Nature,4,Too crowded,2023-04-21,6.8,Sightseeing,1,Airbnb,Medium,3,Warm,Car,1,0,5000,0
991,25,Female,1353,Grand Canyon,Historical,1,Loved the architecture,2021-03-27,3.5,Shopping,3,Hotel,High,1,Warm,Bike,0,1,5000,1
959,46,Female,1563,Grand Canyon,Adventure,4,Too crowded,2024-04-06,2.2,Shopping,1,Hotel,High,1,Warm,Public Transport,1,1,5000,1
